id,hip,hd,hr,gl,bf,proper,ra,dec,dist,pmra,pmdec,rv,mag,absmag,spect,ci,x,y,z,vx,vy,vz,rarad,decrad,pmrarad,pmdecrad,bayer,flam,con,comp,comp_primary,base,lum,var,var_min
53098,53252,94388,4251,Gl 403.1,,,10.891536,-20.138731,30.8071,80.53,-239.09,-3.8,5.23,2.787,F6V,0.48,-27.714225,8.276166,-10.606702,1.183E-5,-1.609E-5,-3.219E-5,2.8513973791789984,-0.35148716648399503,3.904204569513889E-7,-1.159141028E-6,,,Hya,1,53098,,6.686517721976391,,
53103,53257,94132,4243,,,,10.891986,69.853881,44.287,-397.51,-67.48,15.0,5.91,2.679,G9IV,1.01,-14.615784,4.363281,41.577529,6.31E-6,8.718E-5,9.41E-6,2.851515147149961,1.219180217417629,-1.927182861576389E-6,-3.27152271E-7,,,UMa,1,53103,,7.385841781207968,,
53107,53261,94247,4246,,44    UMa,,10.892911,54.585128,200.4008,-66.85,-9.83,1.0,5.12,-1.389,K3III,1.355,-111.287041,33.189755,163.322132,1.053E-5,6.463E-5,-4.7E-6,2.8517574421429774,0.95269021099964,-3.2409794545138884E-7,-4.7657184E-8,,44,UMa,1,53107,,313.0401190096238,,
53119,53273,94402,4253,,,,10.895476,-2.129205,95.8773,-83.35,15.0,15.0,5.45,0.541,G8III,0.966,-91.83341,27.320656,-3.562142,-3.9E-6,4.158E-5,6.4E-6,2.852428847193226,-0.037161637682045,-4.0409220274305553E-7,7.2722052E-8,,,Leo,1,53119,,52.91758304203464,,
53141,53295,94334,4248,,45Ome UMa,,10.899648,43.189956,75.5287,44.78,-24.43,-17.0,4.66,0.269,A1Vs,-0.039,-52.7979,15.644705,51.693196,1.63E-6,-1.758E-5,-1.842E-5,2.8535211186212037,0.7538069346501575,2.1709956615277776E-7,-1.18439982E-7,Ome,45,UMa,1,53141,,67.98294904549553,,
53161,53316,94481,4255,,,,10.904938,-13.758036,151.0574,-6.35,9.53,5.0,5.65,-0.246,K0III + (G),0.832,-140.73506,41.489796,-35.924801,-5.04E-6,6.33E-6,5.56E-6,2.8549061146253987,-0.24012301972599875,-3.0785668715277775E-8,4.6202743E-8,,,Crt,1,53161,,109.24460532267929,,
53222,53377,94497,4256,,,,10.916163,34.034798,88.8889,-57.68,-45.2,-28.0,5.73,0.986,G7III:,1.032,-70.716298,20.622079,49.750649,1.927E-5,2.027E-5,-3.217E-5,2.8578447561453544,0.5940192795618987,-2.7964053094444443E-7,-2.19135783E-7,,,UMa,1,53222,,35.12367904656808,,
53262,53417,94601,4259,,54    Leo,,10.92689,24.749718,87.9507,-78.41,-14.89,5.0,4.3,-0.421,A1,0.016,-76.740685,22.145239,36.821043,2.25E-6,3.414E-5,-3.62E-6,2.8606529817539395,0.43196407234837625,-3.801424069236111E-7,-7.2188757E-8,,54,Leo,1,53262,,128.35121968394975,,
53268,53423,94672,4265,,55    Leo,,10.928444,0.736922,44.8632,103.0,-3.41,-2.0,5.91,2.651,F2III,0.425,-43.105827,12.420137,0.577002,-4.25E-6,-2.209E-5,-7.7E-7,2.8610598503832962,0.0128617213437225,4.993580909722222E-7,-1.6532146E-8,,55,Leo,1,53268,,7.578792209160491,,
53271,53426,94600,4258,,46    UMa,,10.928999,33.506929,72.6216,-111.67,-27.59,-22.0,5.02,0.715,K1III,1.101,-58.188394,16.756789,40.089761,2.375E-5,3.407E-5,-2.052E-5,2.8612053158249258,0.5848062265991775,-5.413914370763889E-7,-1.33760094E-7,,46,UMa,1,53271,,45.08167045414601,,
53294,53449,94705,4267,,56    Leo,,10.933742,6.185371,119.1895,-22.45,-5.48,-13.0,5.91,0.529,M5IIIvar,1.256,-113.908698,32.649618,12.842122,1.595E-5,8.92E-6,-4.58E-6,2.8624468646441263,0.10795508553184624,-1.0884067128472222E-7,-2.6567789E-8,,56,Leo,1,53294,,53.5056938173137,VY,6.079
53347,53502,94890,4273,,Iot Ant,,10.945289,-37.137765,58.2751,74.96,-124.5,-0.2,4.6,0.773,K0III,1.006,-44.696342,12.665166,-35.182633,1.481E-5,-2.621E-5,-2.791E-5,2.8654699288929306,-0.64817628343903,3.634163349444445E-7,-6.03593032E-7,Iot,,Ant,1,53347,,42.73660314969305,,
53543,53699,95221,4282,,,,10.98715,-33.737595,48.5201,-4.53,-58.03,-10.0,5.7,2.27,F2V,0.374,-38.938548,10.574076,-26.947539,1.58E-5,-3.19E-6,-5.67E-6,2.876429230831977,-0.5888321137020576,-2.1962059729166666E-8,-2.81337378E-7,,,Hya,1,53543,,10.764652136298343,,
53565,53721,95128,4277,Gl 407,47    UMa,,10.99112,40.430257,14.0627,-315.92,55.15,11.6,5.03,4.29,G0V,0.624,-10.333319,2.794615,9.120037,-7.4E-7,2.251E-5,1.056E-5,2.8774684462954285,0.7056410985290099,-1.5316233796111113E-6,2.67374744E-7,,47,UMa,1,53565,,1.6749428760264369,,
53567,53723,95234,4284,,,,10.991925,-16.353701,202.8398,-43.14,-8.55,-33.0,5.88,-0.656,M1III,1.6,-187.894106,50.772081,-57.112743,4.461E-5,3.189E-5,1.44E-6,2.8776791479495594,-0.2854259327012288,-2.0914862179166666E-7,-4.1451569E-8,,,Crt,1,53567,,159.36758810287665,,
53570,53726,95129,4278,,,,10.992438,36.0931,253.8071,67.25,-51.05,-26.0,5.99,-1.033,M2III,1.595,-197.997636,53.473491,149.517384,-3.655E-5,-7.584E-5,-6.642E-5,2.8778136288255016,0.6299434293978988,3.2603720017361114E-7,-2.47497383E-7,,,UMa,1,53570,,225.52775667452468,,
53584,53740,95272,4287,,7Alp Crt,,10.996244,-18.298783,48.8043,-462.39,129.11,47.0,4.08,0.638,K1III,1.079,-44.746057,12.036889,-15.32333,-2.492E-5,1.1999E-4,1.391E-5,2.8788099898626966,-0.3193740189992575,-2.2417299775208332E-6,6.25942942E-7,Alp,7,Crt,1,53584,,48.39494493016627,,
53606,53762,95347,4292,,,,10.999831,-43.80711,93.5454,-62.71,10.03,-5.0,5.81,0.955,B8/B9V,-0.064,-65.208168,17.475637,-64.755157,7.88E-6,2.733E-5,6.82E-6,2.879749067766733,-0.764578312515395,-3.040266590763889E-7,4.8626812E-8,,,Vel,1,53606,,36.14098626396132,,
53618,53773,95370,4293,,,,11.002572,-42.225859,60.1685,23.0,4.5,-5.0,4.37,0.473,A3IV,0.116,-43.044414,11.502641,-40.436502,1.07E-6,-7.23E-6,4.41E-6,2.880466611687532,-0.7369802621046188,1.1150714652777777E-7,2.1816615E-8,,,Vel,1,53618,,56.33781508509383,,
53622,53778,95314,4289,,,,11.003248,-14.083368,142.6534,-8.79,-28.65,-6.0,5.86,0.089,K5III,1.501,-133.681283,35.697978,-34.712334,1.198E-5,3.09E-6,-1.772E-5,2.880643656117678,-0.24580114636729125,-4.261512252083333E-8,-1.38899119E-7,,,Crt,1,53622,,80.24167763085845,,
53625,53781,95212,4280,,,,11.004084,45.526276,253.1646,9.66,3.03,9.0,5.47,-1.547,K5III,1.466,-171.368144,45.721608,180.651181,-6.72E-6,-1.048E-5,9.17E-6,2.8808624077887632,0.7945834205362226,4.683300154166666E-8,1.4689854E-8,,,UMa,1,53625,,362.0762177566729,,
53651,53807,95345,4291,,58    Leo,,11.009347,3.617494,110.4972,15.66,-16.24,6.0,4.84,-0.377,K1III,1.144,-106.589011,28.281073,6.971851,-8.6E-6,-6.4E-6,-8.29E-6,2.8822402553159456,0.06313718107976625,7.5921822375E-8,-7.8733741E-8,,58,Leo,1,53651,,123.25370982033444,,
53669,53824,95382,4294,,59    Leo,,11.012445,6.101449,46.3607,-51.03,-22.24,-12.0,4.98,1.649,A5III,0.166,-44.565858,11.785895,4.927631,1.422E-5,8.1E-6,-6.27E-6,2.883051395246315,0.1064903795525825,-2.474004211875E-7,-1.07822562E-7,,59,Leo,1,53669,,19.072165205939058,,
53682,53838,95310,4288,,49    UMa,,11.014009,39.212092,115.4734,-80.94,-16.34,3.0,5.06,-0.252,Am,0.255,-86.505796,22.839537,73.001474,3.68E-6,4.589E-5,-5.15E-6,2.883460852428311,0.6843801138376437,-3.924081930416666E-7,-7.9218555E-8,,49,UMa,1,53682,,109.84998450583755,,
53751,53907,95578,4299,,61    Leo,,11.030465,-2.484585,179.2115,9.58,-36.11,-14.0,4.73,-1.537,K5III,1.593,-173.306253,44.95891,-7.76892,1.307E-5,-1.199E-5,-3.072E-5,2.887769015395068,-0.043364184829425,4.644515059722222E-8,-1.7506622E-7,,61,Leo,1,53751,,358.7566830392618,,
53754,53910,95418,4295,Wo 9343,48Bet UMa,Merak,11.030677,56.382427,24.4499,81.66,33.74,-12.0,2.34,0.399,A1V,0.033,-13.103033,3.398358,20.360601,7.37E-6,-1.191E-5,-8.01E-6,2.887824569114951,0.9840589862911813,3.9589885154166667E-7,1.63576135E-7,Bet,48,UMa,1,53754,,60.311481961781745,,
53798,53954,95608,4300,,60    Leo,,11.038827,20.179842,38.8651,-9.6,39.57,-10.0,4.42,1.472,A1m,0.053,-35.330409,9.082879,13.407184,1.224E-5,-1.28E-6,3.47E-6,2.8899580277565082,0.35220468360676377,-4.6542113333333326E-8,1.91840773E-7,,60,Leo,1,53798,,22.4491550756959,,
53873,54029,95808,4305,,,,11.054133,-11.30347,103.8422,-81.71,-107.11,-8.0,5.51,0.428,G7III...,0.938,-98.721794,24.958459,-20.353631,2.811E-5,3.532E-5,-5.127E-5,2.893965373763989,-0.19728275973441375,-3.961412583819444E-7,-5.19283933E-7,,,Crt,1,53873,,58.72188659713031,,
53893,54049,95849,4306,,62    Leo,,11.060164,-8.33E-4,185.8736,-60.23,-0.41,-8.0,5.95,-0.396,K3III,1.218,-180.275484,45.273818,-0.002702,2.115E-5,5.064E-5,-3.7E-7,2.8955442939713016,-1.453739269E-5,-2.9200327979861115E-7,-1.987736E-9,,62,Leo,1,53893,,125.42958923023174,,
53905,54061,95689,4301,,50Alp UMa,Dubhe,11.062155,61.751033,37.679,-136.46,-35.25,-9.0,1.81,-1.07,F7V comp,1.061,-17.298705,4.33488,33.191332,4.78E-6,2.45E-5,-1.116E-5,2.896065350203451,1.0777588446528075,-6.615767484861111E-7,-1.70896822E-7,Alp,50,UMa,1,53905,,233.3458062281002,,
54016,54173,96146,4313,,,,11.081721,-35.804678,158.7302,-21.69,4.45,11.0,5.43,-0.573,A0V,0.021,-125.030674,30.65077,-92.861017,-6.83E-6,1.886E-5,-3.8E-6,2.901187859884236,-0.62490952022568,-1.051560873125E-7,2.1574208E-8,,,Ant,1,54016,,147.63862777538625,,
54024,54182,96097,4310,,63Chi Leo,,11.083619,7.336007,28.9939,-344.41,-47.4,5.0,4.62,2.308,F2III-IVvar,0.332,-27.933018,6.832954,3.702177,5.75E-6,4.843E-5,-5.95E-6,2.9016847077155243,0.128037481235265,-1.6697467972013892E-6,-2.29801684E-7,Chi,63,Leo,1,54024,,10.394413751488006,,
54046,54204,96202,4314,NN 3642A,Chi1Hya,,11.088867,-27.293612,43.2339,-190.74,-6.87,19.1,4.92,1.741,F3IV/V,0.369,-37.332873,9.078033,-19.825005,-6.78E-6,4.279E-5,-1.024E-5,2.903058599580875,-0.4763633994336162,-9.247336142916668E-7,-3.3306699E-8,Chi-1,,Hya,1,54046,NN 3642,17.522658618857076,,
54097,54255,96314,4317,,Chi2Hya,,11.099324,-27.287853,212.3142,34.44,-17.1,30.0,5.69,-0.945,B8V,-0.067,-183.465713,44.080514,-97.337937,-2.695E-5,-2.998E-5,-2.971E-5,2.9057962999860263,-0.4762628864024663,1.6696983158333331E-7,-8.2903139E-8,Chi-2,,Hya,1,54097,,207.9696687103696,Chi-2,5.92
54178,54336,96436,4319,,65    Leo,,11.115058,1.955525,63.2111,-383.06,-85.67,55.0,5.52,1.516,G9IIICN...,0.955,-61.486915,14.505587,2.157015,-2.864E-5,1.2736E-4,-2.432E-5,2.909915274136259,0.03413035677605,-1.8571272847361113E-6,-4.1533988E-7,,65,Leo,1,54178,,21.557579680386283,,
54201,54360,96616,4327,,,,11.121308,-42.638681,84.1043,-82.12,41.21,2.0,5.15,0.526,Ap SrCrEu,0.029,-60.240626,14.107633,-56.969974,-4.91E-6,3.554E-5,1.097E-5,2.9115515733712987,-0.7441853758224762,-3.9812899447222223E-7,1.99791717E-7,,,Cen,1,54201,,53.65373995198518,V815,5.169
54318,54477,96819,4334,,,,11.145557,-28.08067,55.6483,-73.09,-22.24,16.0,5.43,1.703,A1V,0.069,-47.874547,10.891479,-26.194516,-6.95E-6,2.18E-5,-1.3E-5,2.917899981434708,-0.49010015544741753,-3.543503191180555E-7,-1.07822562E-7,,,Hya,1,54318,,18.14679779396928,,
54328,54487,96738,4332,,67    Leo,,11.146969,24.658464,141.2429,10.25,6.08,-6.0,5.7,-0.05,A3IV,0.081,-125.175384,28.42871,58.927696,5.58E-6,-8.46E-6,1.22E-6,2.9182697718172697,0.43037139392087126,4.969340225694445E-8,2.9476671E-8,,67,Leo,1,54328,,91.20108393559097,,
54364,54522,96813,4333,,,,11.155302,36.309379,117.096,-44.02,-22.81,22.0,5.71,0.367,M3.5III,1.4,-92.061901,20.697244,69.337938,-1.969E-5,3.004E-5,2.89E-6,2.9204511616189057,0.6337182113725,-2.1341498218055558E-7,-1.10586E-7,,,UMa,1,54364,,62.11550208324419,CO,5.819
54378,54537,96834,4336,,,,11.160699,43.207736,168.0672,-66.98,-6.43,18.0,5.89,-0.237,M2III,1.564,-119.554952,26.700871,115.066566,-4.7E-6,5.697E-5,8.79E-6,2.921864077628222,0.7541172542317087,-3.247282032361111E-7,-3.1173519E-8,,,UMa,1,54378,,108.34278621501396,,
54380,54539,96833,4335,,52Psi UMa,,11.161062,44.498487,44.3066,-62.35,-27.38,-4.0,3.0,-0.232,K1III,1.144,-30.843315,6.88533,31.054046,1.74E-6,1.333E-5,-7.06E-6,2.921959184038364,0.7766451055076312,-3.022813298263889E-7,-1.32741985E-7,Psi,52,UMa,1,54380,,107.84499632938316,,
54401,54561,97023,4339,,,,11.164831,-32.367529,120.919,17.54,-29.6,0.0,5.79,0.378,A1V,0.027,-99.700424,22.153312,-64.733769,6.84E-6,-1.205E-5,-1.466E-5,2.9229459170677963,-0.5649199436674287,8.503631956944445E-8,-1.43504849E-7,,,Hya,1,54401,,61.48936385126264,,
54522,54682,97277,4343,Gl 416.1,11Bet Crt,,11.194302,-22.825847,104.2753,4.73,-99.06,6.4,4.46,-0.631,A1V,0.025,-93.979241,20.122462,-40.451687,1.259E-5,-5.14E-6,-4.869E-5,2.9306615396522617,-0.39838618724377123,2.293168709027778E-8,-4.80256431E-7,Bet,11,Crt,1,54522,,155.73993890808558,,
54651,54811,97576,4354,,,,11.220746,-44.372216,192.6782,-5.4,1.92,1.0,5.77,-0.654,K5/M0III,1.661,-134.872509,27.903288,-134.743108,-9.2E-7,5.34E-6,5.7E-7,2.937584503925536,-0.7744412665513075,-2.617993875E-8,9.308422E-9,,,Cen,1,54651,,159.07429237502194,,
54688,54849,97585,4356,,69    Leo,,11.22932,-0.069502,161.8123,-48.14,2.73,5.0,5.4,-0.645,A0V,-0.02,-158.529815,32.426753,-0.196284,2.55E-6,3.802E-5,2.14E-6,2.939829097843574,-0.00121303719013625,-2.3338930581944447E-7,1.3235413E-8,,69,Leo,1,54688,,157.76112696993485,,
54702,54863,97605,4358,,,,11.233843,8.060695,60.5694,46.23,-106.76,17.0,5.79,1.879,K3III,1.128,-58.768786,11.948482,8.493187,-2.388E-5,-9.0E-6,-2.86E-5,2.9410131401319397,0.14068567611300625,2.241293645208333E-7,-5.17587085E-7,,,Leo,1,54702,,15.431210656577916,,
54712,54872,97603,4357,Gl 419,68Del Leo,Zosma,11.235138,20.523717,17.9147,143.31,-130.43,-20.2,2.56,1.294,A4V,0.128,-16.442201,3.337108,6.280742,1.259E-5,-1.526E-5,-1.785E-5,2.941352165381749,0.3582064320032738,6.947864856041666E-7,-6.32342483E-7,Del,68,Leo,1,54712,,26.448436268543603,,
54718,54879,97633,4359,,70The Leo,,11.237335,15.42957,50.6073,-59.01,-79.37,8.0,3.33,-0.191,A2V,-0.003,-47.814213,9.675761,13.464276,-9.94E-6,1.678E-5,-1.659E-5,2.9419274527251624,0.2692968010295925,-2.8608855289583335E-7,-3.84796618E-7,The,70,Leo,1,54718,,103.8484455008274,,
54789,54951,97778,4362,,72    Leo,,11.253397,23.095502,294.1176,-22.24,-9.48,16.0,4.56,-2.783,M3III,1.657,-265.39327,52.544691,115.372069,-1.381E-5,3.506E-5,-6.01E-6,2.946132508552578,0.40309255584706,-1.0782256255555555E-7,-4.5960336E-8,,72,Leo,1,54789,,1130.3163247386967,,
54853,55016,97907,4365,,73    Leo,,11.264417,13.307578,118.4834,5.07,-6.16,18.0,5.31,-0.058,K3III,1.189,-113.170689,22.067345,27.272362,-1.894E-5,7.3E-7,7.9E-7,2.949017366075469,0.23226105268543248,2.4580053604166667E-8,-2.9864522E-8,,73,Leo,1,54853,,91.87556016660622,,
54921,55084,98058,4368,,74Phi Leo,,11.277695,-3.651601,56.4653,-108.15,-35.76,-3.0,4.45,0.691,A7IVn,0.21,-55.346129,10.592461,-3.596235,9.18E-6,2.838E-5,-9.57E-6,2.9524935681475393,-0.063732460982005,-5.243259955208334E-7,-1.73369372E-7,Phi,74,Leo,1,54921,,46.089288098089526,,
54923,55086,97989,4367,,,,11.278299,49.47625,137.5516,-85.18,-11.02,1.3,5.88,0.188,K0III:,1.102,-87.78538,16.786653,104.558028,4.33E-6,5.7E-5,-3.76E-6,2.9526517695624355,0.8635234675184138,-4.1296429309722225E-7,-5.3426467E-8,,,UMa,1,54923,,73.248713266504,,
54974,55137,98118,4371,,75    Leo,,11.288167,2.010556,101.833,55.1,-142.89,-59.0,5.18,0.141,M0III comp,1.511,-100.007703,18.855977,3.572652,5.179E-5,-3.744E-5,-7.261E-5,2.9552351424079575,0.035090818435155,2.671323379861111E-7,-6.92750268E-7,,75,Leo,1,54974,,76.48917910070716,,
55055,55219,98262,4377,,54Nu  UMa,,11.307983,33.094306,122.399,-26.61,27.51,-9.0,3.49,-1.949,K3III SB,1.4,-100.864256,18.476143,66.832099,1.92E-5,1.254E-5,8.65E-6,2.960423095171947,0.5776045970071263,-1.2900892039583333E-7,1.33372243E-7,Nu,54,UMa,1,55055,,524.3243172456372,,
55085,55249,98366,4381,,76    Leo,,11.315266,1.650395,90.2527,-38.19,-55.95,5.0,5.9,1.123,K0III:,1.04,-88.769641,16.085774,2.599355,-2.74E-6,1.748E-5,-2.432E-5,2.962329822934485,0.0288048215340275,-1.8515034460416662E-7,-2.71253254E-7,,76,Leo,1,55085,,30.959932133091723,,
55102,55266,98353,4380,,55    UMa,,11.318864,38.185557,58.8235,-57.15,-68.1,-3.0,4.76,0.912,A2V,0.113,-45.502825,8.201254,36.365276,-6.55E-6,1.774E-5,-1.716E-5,2.963271638628589,0.6664636911164851,-2.770710184375E-7,-3.30158116E-7,,55,UMa,1,55102,,37.60105236684958,,
55118,55282,98430,4382,,12Del Crt,,11.322347,-14.778541,56.9476,-124.47,206.61,-5.0,3.56,-0.217,K0III,1.112,-54.199405,9.717642,-14.52639,-3.39E-6,3.552E-5,5.646E-5,2.9641835698336036,-0.25793420535648126,-6.034475881875E-7,1.001673545E-6,Del,12,Crt,1,55118,,106.36530750764376,,
55269,55434,98664,4386,,77Sig Leo,,11.352276,6.029322,67.4764,-91.76,-12.83,-5.0,4.05,-0.096,B9.5Vs,-0.058,-66.140622,11.324464,7.087542,9.64E-6,2.88E-5,-4.71E-6,2.9720189764309586,0.10523151473604375,-4.448650332777778E-7,-6.2201595E-8,Sig,77,Leo,1,55269,,95.14807363517585,,
55395,55560,98839,4392,,56    UMa,,11.380442,43.482703,163.3987,-36.87,-13.85,3.0,4.99,-1.076,G8II,0.998,-117.003029,19.146141,112.440475,-4.93E-6,3.04E-5,-5.85E-6,2.979392821930465,0.7589163334664275,-1.7875080402083335E-7,-6.7146694E-8,,56,UMa,1,55395,,234.63889244641322,,
55423,55588,98993,4396,,,,11.386857,-36.164769,323.6246,-26.52,-0.63,-5.0,5.0,-2.55,K4III,1.464,-257.910821,41.75929,-190.97388,1.13E-5,4.032E-5,2.22E-6,2.981072305989854,-0.6311942967253524,-1.285725880833333E-7,-3.054326E-9,,,Cen,1,55423,,912.0108393559096,,
55433,55598,98991,4395,,13Lam Crt,,11.389415,-18.779973,42.8816,-305.91,-29.06,11.0,5.08,1.919,F3IV,0.439,-40.08116,6.462169,-13.805111,1.53E-6,6.417E-5,-9.34E-6,2.981741865931611,-0.3277723687599813,-1.4830935301875001E-6,-1.40886855E-7,Lam,13,Crt,1,55433,,14.873048700465302,,
55476,55642,99028,4399,,78Iot Leo,,11.398736,10.529509,23.6742,140.75,-77.8,-10.0,4.0,2.129,F2IV SB,0.423,-22.987695,3.648687,4.326252,5.79E-6,-1.727E-5,-1.065E-5,2.9841821957834846,0.18377459363087376,6.823752553819445E-7,-3.77185043E-7,Iot,78,Leo,1,55476,,12.257446320498055,,
55484,55650,99055,4400,,79    Leo,,11.400646,1.407765,108.4599,-16.47,0.7,-10.0,5.39,0.214,G8IIICN...,0.938,-107.095026,16.943608,2.664605,1.146E-5,6.95E-6,1.2E-7,2.984682249322885,0.024570141694831252,-7.984881318749999E-8,3.393695E-9,,79,Leo,1,55484,,71.51547046592816,,
55521,55687,99167,4402,,14Eps Crt,,11.410164,-10.859323,115.3403,-24.14,24.46,3.0,4.81,-0.5,K5III,1.556,-111.927049,17.422325,-21.729917,-3.45E-6,1.42E-5,1.285E-5,2.987174010952303,-0.1895309453775225,-1.1703402248611111E-7,1.18585426E-7,Eps,14,Crt,1,55521,,138.03842646028852,,
55539,55705,99211,4405,,15Gam Crt,,11.414702,-17.68401,25.2398,-97.01,3.22,1.0,4.06,2.05,A9V,0.216,-23.765377,3.670362,-7.667025,7.3E-7,1.19E-5,6.0E-8,2.988361947719674,-0.30864419240375,-4.7031775150694444E-7,1.5611E-8,Gam,15,Crt,1,55539,,13.182567385564068,,
55550,55716,99196,4404,,,,11.416369,11.430292,150.3759,-101.94,-7.36,38.0,5.8,-0.086,K4III,1.376,-145.676567,22.433415,29.800897,-2.739E-5,7.941E-5,2.44E-6,2.9887983335831727,0.1994962257799975,-4.942190659583333E-7,-3.5682286E-8,,,Leo,1,55550,,94.2757508527416,,
55590,55756,99322,4409,,,,11.424852,-36.063062,84.0336,-107.66,17.68,4.0,5.21,0.588,K0III,0.979,-67.161608,10.189947,-49.468529,-8.8E-7,4.449E-5,3.41E-6,2.9910193249339256,-0.6294191749932425,-5.219504084861111E-7,8.5715058E-8,,,Cen,1,55590,,50.67572841772822,,
55597,55763,99333,4411,,,,11.425862,-37.747575,136.7989,-41.69,-11.45,7.0,5.87,0.19,M3III,1.503,-106.949429,16.197675,-83.746112,3.14E-6,2.749E-5,-1.039E-5,2.991283708460295,-0.6588194757227025,-2.021188234236111E-7,-5.5511166E-8,,,Cen,1,55597,,73.11390834834172,,
55599,55765,99285,4408,,81    Leo,,11.426771,16.456539,43.9174,-141.15,-4.89,18.0,5.58,2.367,F2V,0.39,-41.645081,6.29707,12.441316,-1.326E-5,3.24E-5,4.22E-6,2.991521755248036,0.287220782560355,-6.843145101041667E-7,-2.3707388E-8,,81,Leo,1,55599,,9.844643639803781,,
55631,55797,99283,4407,,,,11.43254,55.850459,94.0734,-71.92,48.81,-6.0,5.73,0.863,K0III,0.988,-52.226823,7.816575,77.852775,2.648E-5,2.92E-5,7.42E-6,2.9930318450675086,0.9747744005786237,-3.4867799905555553E-7,2.36637557E-7,,,UMa,1,55631,,39.3368880673202,,
55707,55874,99564,4416,,16Kap Crt,,11.452644,-12.356749,70.0771,-98.3,23.82,6.0,5.93,1.702,F4III-IV,0.49,-67.752133,9.775723,-14.996371,-2.88E-6,3.415E-5,6.59E-6,2.99829514799633,-0.2156659575270925,-4.765718479861111E-7,1.15482618E-7,Kap,16,Crt,1,55707,,18.163519311765114,,
55779,55945,99648,4418,,84Tau Leo,,11.465622,2.856265,172.4138,17.32,-10.41,-9.0,4.95,-1.233,G8II-III,1.0,-170.517134,24.012169,8.591477,6.66E-6,-1.556E-5,-9.15E-6,3.001692872735133,0.04985123539534,8.396972947222222E-8,-5.0469104E-8,Tau,84,Leo,1,55779,,271.1440008688312,,
55833,56000,99803,4423,,,,11.476413,-42.674203,214.5923,-34.61,6.27,3.0,5.14,-1.518,B9V,-0.028,-156.292616,21.559052,-145.456839,-1.69E-6,3.658E-5,2.72E-6,3.0045179068023704,-0.7448053430191013,-1.6779401484027778E-7,3.0397817E-8,,,Cen,1,55833,,352.53318119588624,,
55867,56034,99787,4422,,57    UMa,,11.484481,39.336974,65.2316,-53.83,13.22,-11.0,5.3,1.228,A2V,0.019,-49.993289,6.788525,41.348952,1.354E-5,1.534E-5,-3.9E-6,3.0066300534669628,0.6865597208082199,-2.6097520424305554E-7,6.4092368E-8,,57,UMa,1,55867,,28.10606200334399,,
55868,56035,99747,4421,,,,11.484621,61.778368,33.3,-113.93,239.58,-8.0,5.83,3.218,F5Vawvar,0.382,-15.603855,2.118318,29.341399,4.008E-5,1.312E-5,1.108E-5,3.00666684995302,1.0782359242703812,-5.523482262569444E-7,1.161516615E-6,,,UMa,1,55868,,4.495727713019055,,
55911,56078,99922,4428,,,,11.494061,-24.464011,136.612,-49.69,19.4,-2.0,5.77,0.093,A0V,0.067,-123.257977,16.42226,-56.573971,9.2E-7,3.308E-5,1.254E-5,3.0091380740907185,-0.4269775420287775,-2.409039178680555E-7,9.4053854E-8,,,Crt,1,55911,,79.94660025203162,,5.871
55913,56080,99902,4426,,85    Leo,,11.494957,15.413269,134.2282,-28.06,-47.74,-29.0,5.74,0.101,K4III,1.371,-128.270834,17.059489,35.67502,2.257E-5,1.542E-5,-3.783E-5,3.0093727676612105,0.26901229981205377,-1.3603871876388888E-7,-2.31450051E-7,,85,Leo,1,55913,,79.35969681957694,,
55959,56127,99998,4432,,87    Leo,,11.505248,-3.003501,185.1852,19.78,-17.14,19.0,4.77,-1.568,K4III,1.529,-183.381869,23.886401,-9.703152,-2.074E-5,-1.521E-5,-1.638E-5,3.012066917091278,-0.05242097309930999,9.58961460138889E-8,-8.3097064E-8,,87,Leo,1,55959,,369.1475581654127,,
55979,56146,100006,4433,,86    Leo,,11.508065,18.409801,96.5251,-81.49,25.91,27.0,5.54,0.617,K0III,1.056,-90.826877,11.762564,30.483799,-1.729E-5,4.069E-5,2.022E-5,3.0128043190966523,0.32131165013321,-3.9507466828472223E-7,1.25615224E-7,,86,Leo,1,55979,,49.340097118795796,,
55981,56148,99984,4431,,58    UMa,,11.508651,43.173242,53.4188,-49.2,81.81,-30.0,5.94,2.302,F4V,0.524,-38.635633,4.997519,36.549312,3.82E-5,7.91E-6,-5.54E-6,3.012957666877105,0.75351522247813,-2.3852833083333334E-7,3.96626072E-7,,58,UMa,1,55981,,10.452014414584356,,
56044,56211,100029,4434,,1Lam Dra,,11.523407,69.331076,102.145,-41.14,-18.79,7.0,3.82,-1.226,M0IIIvar,1.613,-35.773586,4.486959,95.570558,-8.61E-6,2.161E-5,3.41E-6,3.0168208397919534,1.2100555469057126,-1.9945234818055555E-7,-9.109649E-8,Lam,1,Dra,1,56044,,269.40149410636695,,
56113,56280,100286,4443,,,,11.53789,-29.261022,26.295,-20.32,144.4,10.0,4.93,2.831,F8V,0.54,-22.772217,2.768505,-12.852752,-1.748E-5,4.73E-6,1.106E-5,3.020612652001276,-0.5107011843791526,-9.851413988888889E-8,7.00070954E-7,,,Hya,1,56113,,6.42096052567594,,
